id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
329,Lego Assembly Time-Lapse Animation,"A detailed prompt for generating a 3D animated video in the style of a time-lapse, showing a boy intently assembling Lego bricks in his room. The prompt specifies the visual style, scene setting, and a precise 15-second storyboard with camera movements and focus points.","男孩子在房间里认真组装乐高积木，画面采用3D动画风格，色彩鲜艳，线条流畅，充满童趣和活力，加入延时摄影效果展示组装过程。
0-3秒：房间全景，阳光透过窗户洒在桌面上，男孩子坐在桌前专注地组装乐高积木，表情认真，镜头缓慢推近
3-6秒：延时摄影效果展示男孩子快速拼接乐高积木的动作，积木块在他手中逐渐成型，镜头切换到不同角度
6-9秒：手部特写，展示男孩子熟练地拼接乐高积木的细节，手指灵活地操作积木块，镜头跟随手部动作移动
9-12秒：延时摄影效果继续展示组装过程，积木作品逐渐变得完整，男孩子的表情从专注到满意
12-15秒：男孩子抬起头，露出满意的笑容，镜头拉远展示他已经完成的乐高作品。",https://x.com/siveill/status/2021635240985604526,2026-02-11T17:19:36.000Z,"{""name"":""维维"",""link"":""https://x.com/siveill""}",[],[],"[{""id"":""698ee7adf5eb6d00048e7a4e"",""url"":""https://video.twimg.com/amplify_video/2021635107984224256/vid/avc1/2560x1440/vYJ_Lo1V1L9uWrbM.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021635107984224256/img/2kQZDAUJzlDBIjXt.jpg"",""caption"":null}]"
328,Universal Templates 2 & 3: Landscape and Image-to-Video,"Two ready-to-use templates: one for generating an atmospheric landscape video (sunset by the sea) and another for image-to-video generation, emphasizing character consistency and smooth movement based on a reference image.","海边日落，海浪轻拍沙滩，镜头缓慢横移，暖橙色调，治愈清新，画面丝滑，4K超高清，无闪烁无重影。
📁 模板3 · 图生视频（首帧固定）
基于参考图保持人物样貌与服装一致，动作缓慢抬手转身，自然流畅，不僵硬不变形，稳定运镜，高清细节，电影质感。",https://x.com/zuoye520/status/2021600769170944252,2026-02-11T15:02:37.000Z,"{""name"":""66岁的老王"",""link"":""https://x.com/zuoye520""}","[""https://pbs.twimg.com/media/HA4qpPvaoAALeIY.jpg""]",[],[]
320,Simple Seedance 2.0 Tutorial and Example Prompt,"A simple two-step tutorial for beginners to start using Seedance 2.0 via the 'Little Lark' (小云雀) app on a mobile phone, including a specific example prompt for generating a cinematic video.",一位年轻女生在林间缓慢行走，微风轻拂头发，自然微笑，暖光光影，中景，缓慢推镜，画面流畅稳定，4K高清，电影感，面部清晰不变形，人体结构正常，细节丰富。,https://x.com/alin_zone/status/2021125770580721938,2026-02-10T07:35:09.000Z,"{""name"":""阿蔺A-Lin"",""link"":""https://x.com/alin_zone""}","[""https://pbs.twimg.com/media/HAx7Gu3asAAMIAy.jpg"",""https://pbs.twimg.com/media/HAx7Gu1bAAE5XMr.jpg""]",[],"[{""id"":""698ee7a5f5eb6d00048e7a4b"",""url"":""https://video.twimg.com/amplify_video/2021125688401723393/vid/avc1/1290x2796/yioMcBHeU1jJlIl4.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021125688401723393/img/Msdm5wDeBghzmluR.jpg"",""caption"":null},{""id"":""698ee7a5f5eb6d00048e7a4c"",""url"":""https://video.twimg.com/amplify_video/2021125688389218304/vid/avc1/1280x720/tsdJ4OAGnJyZ7vHX.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021125688389218304/img/N8BLRmyL8Dp0TYks.jpg"",""caption"":null}]"
319,John Wick Style Action Scene Prompt,"A detailed, narrative prompt for a John Wick-style action sequence involving a character named 'Fatty' fighting robots in a hallway, emphasizing specific actions and camera movements.","*John Wick风格动作片。 
@图片 肥伦深吸一口气，摆出起手式，利用走廊狭窄的特性，将机器人引向玻璃墙。肥伦利用反作用力，双脚蹬墙，凌空回旋踢，踢断了第一台机器人的颈部连接线。机器人瘫软倒地。 剩余机器人继续涌入。穿卫衣的男人意识到走廊空间太小，容易被围死，他转身跑向办公大厅。",https://x.com/xiaolongli7697/status/2021545660277997984,2026-02-11T11:23:38.000Z,"{""name"":""大宝"",""link"":""https://x.com/xiaolongli7697""}",[],[],"[{""id"":""698ee7a5f5eb6d00048e7a4a"",""url"":""https://video.twimg.com/amplify_video/2021544772880764928/vid/avc1/1280x720/hAMaAjvGZBURkH6l.mp4?tag=14"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021544772880764928/img/Ake5jvqCkOdhFTj7.jpg"",""caption"":null}]"
318,Bypassing Copyright: Nezha vs. Minions in Chinatown,"A user shares a successful strategy for bypassing brand and copyright restrictions in Seedance 2.0 by replacing specific character names (Nezha and Minions) with detailed, descriptive text that achieves the same visual result: a Chinese mythological boy fighting yellow capsule-shaped creatures in Chinatown.",一个扎着两个丸子头、额头有红色印记、系着红色飘带的中国神话少年，走进充满红灯笼的唐人街。他正在寻找一群穿着蓝色背带裤的单眼或双眼黄色胶囊状小生物。随后，少年挥动红绸带与这群黄色小生物展开了一场带有喜感的追逐大战,https://x.com/VoiceOfDow/status/2021549057899143610,2026-02-11T11:37:08.000Z,"{""name"":""Dow Ma"",""link"":""https://x.com/VoiceOfDow""}",[],[],"[{""id"":""698ee7a2f5eb6d00048e7a48"",""url"":""https://video.twimg.com/amplify_video/2021546647969542144/vid/avc1/834x1112/eW9kP1LZ_7Udj13Y.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021546647969542144/img/SYtPqHkDVyGjLxXZ.jpg"",""caption"":null}]"
317,Seedance 2.0 Beginner Prompting Guide and Financial Topic Avoidance,"A comprehensive guide for writing Seedance 2.0 prompts, including a universal formula (Subject + Action + Scene + Lighting + Camera + Style + Quality + Constraints), tips for describing slow, continuous actions, and a critical warning list of financial/crypto terms to avoid to prevent model degradation or refusal to generate.",一位年轻女生坐在电脑前缓慢抬头，光线打在侧脸上，夜色氛围，中景，缓慢推镜，画面稳定流畅，电影级质感，4K 清晰，五官稳定不变形。,https://x.com/dexpigg/status/2021424289258545239,2026-02-11T03:21:21.000Z,"{""name"":""DePig"",""link"":""https://x.com/dexpigg""}","[""https://pbs.twimg.com/media/HA2IbdNbUAAQZ1O.jpg""]",[],[]
311,High-Energy Commercial Script,"A prompt instructing the AI to generate a high-energy, cinematic phone commercial using macro close-ups, cutting to a hypercar, and then a stealth jet.","use Seedance 2.0, i want a phone commercial with high-energy, cinematic, macro close-ups, cut to hypercar, then cut to a stealth jet. MAKE IT SICK.",https://x.com/realkaiwenli/status/2021622619070746686,2026-02-11T16:29:26.000Z,"{""name"":""Kaiwen Li"",""link"":""https://x.com/realkaiwenli""}",[],[],"[{""id"":""698ee78ac058fc00040fb9cc"",""url"":""https://video.twimg.com/amplify_video/2021621549787463680/vid/avc1/720x1280/YKiAtLQYO1G32PbC.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021621549787463680/img/mOYsnrchMdSsV_gu.jpg"",""caption"":null}]"
310,Cadillac Formula One Car 2026,"A simple one-sentence prompt used for an image-to-video generation test, focusing on the Cadillac Formula One car model for 2026.",Image to Video of the Cadillac Formula One car 2026.,https://x.com/ItsMeHannes/status/2021562705333625327,2026-02-11T12:31:22.000Z,"{""name"":""HNNS."",""link"":""https://x.com/ItsMeHannes""}",[],[],"[{""id"":""698ee789c058fc00040fb9cb"",""url"":""https://video.twimg.com/amplify_video/2021560478200143872/vid/avc1/1920x1080/3CkhF0ZcvtFyDJcp.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021560478200143872/img/LXb9Fr701hes3cZj.jpg"",""caption"":null}]"
309,Doraemon and Spiderman Fighting,"A simple, imaginative prompt combining two disparate characters, Doraemon and Spiderman, in a high-quality, intense fight sequence.",Doramon and spiderman fighting very high quality and intense,https://x.com/otung_emmanuel/status/2021724349619700055,2026-02-11T23:13:41.000Z,"{""name"":""otung Emmanuel"",""link"":""https://x.com/otung_emmanuel""}",[],[],"[{""id"":""698ee788c058fc00040fb9ca"",""url"":""https://video.twimg.com/amplify_video/2021724278916624385/vid/avc1/1280x720/1vgO6RKSrkI_OzMj.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021724278916624385/img/hTob-msPeXjbuUcK.jpg"",""caption"":null}]"
308,Detailed WWII aerial dogfight scene prompt,"An extremely detailed, multi-paragraph prompt for generating a 5-second video of a dramatic World War II aerial dogfight between RAF Spitfires and German Messerschmitt fighters over England, focusing on motion, action, camera work, and atmosphere.","Three RAF Spitfires fly forward rapidly in tight formation through cloudy skies over England,
their propellers spin furiously creating motion blur.
Suddenly German Messerschmitt fighters dive aggressively from above through cloud cover,
descend at steep angles with engines screaming.
The Spitfire formation breaks apart instantly,
each aircraft banks sharply in different directions.
A Spitfire rolls violently to evade,
performs a tight barrel roll,
machine guns fire continuously,
tracer rounds stream brilliantly across the sky.
A Messerschmitt takes hits directly on the wing,
smoke trails begin immediately,
the aircraft spirals downward uncontrollably,
spins faster and faster,
flames erupt from the engine cowling intensely,
the plane plummets toward the ground rapidly.
Another Spitfire pursues a Messerschmitt aggressively,
both aircraft weave dramatically through clouds,
emerge suddenly into clear sky,
dive steeply together locked in pursuit.
Clouds drift majestically throughout the battle,
aircraft appear and disappear through the vapor continuously.
Contrails streak beautifully across the blue sky marking flight paths.
The camera starts inside a Spitfire cockpit looking forward through the canopy,
follows one aircraft's acrobatic maneuvers closely,
then transitions smoothly to an external chase position behind the dogfighting planes,
the camera matches their rolls and turns dynamically,
finally pulls back rapidly to a wide aerial view,
reveals multiple aircraft engaged across a vast sky dramatically.",https://x.com/circlepobin7/status/2021375199778861504,2026-02-11T00:06:17.000Z,"{""name"":""AI-ishere"",""link"":""https://x.com/circlepobin7""}",[],[],"[{""id"":""698ee784c058fc00040fb9c7"",""url"":""https://video.twimg.com/amplify_video/2021374575041552384/vid/avc1/960x960/1GHvTT5Xsrbjn7_A.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021374575041552384/img/w4wy_C2D7SmisUTE.jpg"",""caption"":null}]"
307,Detailed pirate chase scene prompt,"A highly descriptive prompt detailing a frantic chase scene on a pirate ship involving a green orc, gold coins spilling, and angry pirates wielding swords.","The green orc clutches the burlap sack of gold coins tightly as he sprints frantically down the wooden deck of the pirate ship, gold coins spilling and bouncing wildly out of the bag with each desperate stride. The angry pirates behind him chase furiously waving their swords and",https://x.com/CoffeeVectors/status/2021713457155125268,2026-02-11T22:30:24.000Z,"{""name"":""CoffeeVectors"",""link"":""https://x.com/CoffeeVectors""}","[""https://pbs.twimg.com/media/HA6Rq4jbsAIy7E8.jpg""]",[],[]
306,Pirate tavern scene prompt,"A descriptive prompt for generating a scene in a pirate tavern, including specific elements like a flamethrower and ale.",Pirate tavern. Flamethrower on the table. Ale in hand.,https://x.com/kaynat_kakar/status/2021591407731876220,2026-02-11T14:25:25.000Z,"{""name"":""Kaynat Kakar ✪"",""link"":""https://x.com/kaynat_kakar""}",[],[],"[{""id"":""698ee782c058fc00040fb9c5"",""url"":""https://video.twimg.com/amplify_video/2021343042397941760/vid/avc1/1280x720/7VrpDsRNb8fE8bSL.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021343042397941760/img/3oo43xAq_SmJ0_pk.jpg"",""caption"":null}]"
303,Man on a seaboat attacked by a sea monster,"A test prompt used to compare Seedance 2.0 and Kling 3, describing a man on a seaboat during a massive rain storm being attacked and dragged into the ocean by a large sea monster.","""A man is on a seaboat during a massive rain storm as a large sea monster emerges from the water and bites the boat with its' teeth and drags it into the ocean""",https://x.com/creativesinner2/status/2021644275201507502,2026-02-11T17:55:30.000Z,"{""name"":""Anthony T"",""link"":""https://x.com/creativesinner2""}",[],[],"[{""id"":""698ee774f5eb6d00048e7a26"",""url"":""https://video.twimg.com/amplify_video/2021644225209937921/vid/avc1/1280x720/QJ1yiBtpfN4G8g48.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021644225209937921/img/RZsKp61tGSrCxa4t.jpg"",""caption"":null},{""id"":""698ee774f5eb6d00048e7a27"",""url"":""https://video.twimg.com/amplify_video/2021643882790821888/vid/avc1/1280x720/VXQus3rHenbvTQ2V.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021643882790821888/img/If8w0tgf4bxY4sRi.jpg"",""caption"":null}]"
302,Cinematic epic battle between Spider-Man and Sun Wukong,"An extremely detailed, multi-paragraph prompt for Seedance 2.0 generating a cinematic epic battle between Spider-Man and Sun Wukong on ancient Chinese temple rooftops, specifying action, camera work, sound, and visual style.","Cinematic epic battle between Spider-Man and Sun Wukong the Monkey King on ancient Chinese temple rooftops at golden sunset. 

Spider-Man in classic red-and-blue suit swings in with webs, flips mid-air and lands in a crouch. Sun Wukong, muscular monkey warrior wearing tiger-skin skirt and golden headband, twirls massive Ruyi Jingu Bang staff that extends and retracts fluidly.

Intense close-quarters fight: Spider-Man dodges super-fast staff swings, uses web-shooters to wrap around the extending pole, gets yanked forward but backflips free. Sun Wukong leaps enormous distances, somersaults cloud-style, creates afterimages with 72 transformations (brief clone split into 3 versions attacking from different angles).

Spider-Man counters with agile parkour across tiles, shoots web nets to trap clones, then webs the real Wukong's staff mid-swing causing huge shockwave that cracks roof tiles and sends golden sparks flying everywhere.

Dramatic camera: fast dolly zooms, dynamic orbiting shots around fighters, slow-motion on key impacts (web clash vs golden staff, fists meeting with energy burst), quick cuts between wide epic vista and extreme close-ups of determined faces / gritted teeth.

Hyper-realistic motion, perfect physics, detailed fabric ripple on Spider-Man's suit and fur movement on Wukong, dramatic rim lighting from sunset, flying debris and golden energy trails, intense orchestral + traditional Chinese percussion soundtrack vibe. 16:9 cinematic aspect ratio, ultra-detailed, no text, no watermark.",https://x.com/TheTopBlasterr/status/2021476942524936270,2026-02-11T06:50:34.000Z,"{""name"":""Top Blaster 💥"",""link"":""https://x.com/TheTopBlasterr""}",[],[],"[{""id"":""698ee76ff5eb6d00048e7a21"",""url"":""https://video.twimg.com/amplify_video/2021476881628016640/vid/avc1/1280x720/6nPTmnB_R0Vg-yn6.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021476881628016640/img/OpNwaC_eZV4TKJOj.jpg"",""caption"":null}]"
301,"The Office Episode Prompt: Mogging, Jestermaxxing, and Foids","A prompt for Seedance 2.0 to generate a scene from 'The Office' where Dwight and Michael discuss internet slang terms like 'mogging', 'jestermaxxing', and 'foids'.","The Office episode where Dwight and Michael have a conversation about mogging, jestermaxxing, and foids.",https://x.com/CancunTwitch/status/2021461974274670832,2026-02-11T05:51:06.000Z,"{""name"":""Cancun 🇲🇽🥊"",""link"":""https://x.com/CancunTwitch""}",[],[],"[{""id"":""698ee763c058fc00040fb9b8"",""url"":""https://video.twimg.com/amplify_video/2021461741947977734/vid/avc1/1280x720/aT3NG_tAIsCuV8iQ.mp4?tag=14"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021461741947977734/img/FznIaOLX_nKjsQcz.jpg"",""caption"":null}]"
300,Sci-Fi Western Fever Dream,"A complex, multi-part prompt for Seedance 2.0 to generate a bizarre fever dream video featuring Daniel Craig as a cowboy with a sci-fi gadget, fighting aliens in the Wild West, and including Harrison Ford.","Put that james bond dude Daniel Craig in like a cowboy movie, but give him a cool sci-fi gadget... 
and there's like aliens that blow shit up, 
but it's in the wild west. Oh yeah and like... 
put Harrison Ford in it too.
Make it all a fever dream vibe 😏",https://x.com/TheDude_ism/status/2021640312368611800,2026-02-11T17:39:45.000Z,"{""name"":""Observer"",""link"":""https://x.com/TheDude_ism""}","[""https://pbs.twimg.com/media/HA5OF-QWwAA0vD-.png"",""https://pbs.twimg.com/media/HA5OKb3bAAA2hUm.png"",""https://pbs.twimg.com/media/HA5OPLebsAQleBl.png"",""https://pbs.twimg.com/media/HA5OdDbX0AAw7AH.png""]",[],[]
297,Rainy Neon Pursuit in Hong Kong,"A cinematic prompt for Seedance 2.0 describing a high-energy chase scene in a rainy Hong Kong alley, focusing on dynamic camera work and synchronized sound effects.","Lone trench coat runner sprints Hong Kong alleys, slams vendor cart—fruits scatter; shoulder-glued tracking shot, rain flying, sirens + pounding drums sync to terror; low-angle duck into dead-end.",https://x.com/bigprompt/status/2021401009839575327,2026-02-11T01:48:51.000Z,"{""name"":""Big Prompt Hub"",""link"":""https://x.com/bigprompt""}",[],[],"[{""id"":""698ee748c058fc00040fb9ad"",""url"":""https://video.twimg.com/amplify_video/2021399718434152448/vid/avc1/752x416/HNFZdLTavaVsQwFb.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021399718434152448/img/aYNBfOBtIfMi7QBu.jpg"",""caption"":null}]"
295,Fast-Paced Action Scene Prompt,"A prompt for Seedance 2.0 instructing the generation of a fast-paced, brutal three-way fight scene featuring John Wick, James Bond (007), and another unnamed character, with the constraint of not uploading real human faces.",A fast-paced fight scene: John Wick &. James Bond (007) & another guy — a three-way brutal showdown.,https://x.com/chraft_ai/status/2021971858409832507,2026-02-12T15:37:12.000Z,"{""name"":""Chraft"",""link"":""https://x.com/chraft_ai""}",[],[],"[{""id"":""698ec03a130262000482f644"",""url"":""https://video.twimg.com/amplify_video/2021966865938231298/vid/avc1/720x1280/SfdIXYL49IyCVU3F.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021966865938231298/img/d9Z37WOVnejqxGH8.jpg"",""caption"":null}]"
294,Flowers Creating a Final Shape Prompt (Seedance Pro 1.0),"A prompt used with Seedance Pro 1.0 (via LeonardoAi) describing plants and flowers moving together to form a final shape, driven by the wind.","as the wind moves the plants slowly, the flowers start to move together and create the final shape.",https://x.com/gcwalther_x/status/2021807433329541251,2026-02-12T04:43:50.000Z,"{""name"":""Gabriela Cardona"",""link"":""https://x.com/gcwalther_x""}",[],[],"[{""id"":""698ec03a61882a0004d5d37a"",""url"":""https://video.twimg.com/amplify_video/2021807199136444416/vid/avc1/1248x704/jtNF7a5atQR_qkmF.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021807199136444416/img/6Y5meJNTjzIkWvrB.jpg"",""caption"":null}]"
293,Spy Movie Fight Scene Prompt,"A single prompt for Seedance 2.0 generating a spy movie fight scene between a man in a green suit and a man in black, with a humorous ending.","Man in green suit with logo fighting with man in black, in style of spy movies, X man beaten on the floor screaming elooooon! in the end",https://x.com/Restlessperson1/status/2022059501348856015,2026-02-12T21:25:27.000Z,"{""name"":""Restlessperson "",""link"":""https://x.com/Restlessperson1""}",[],[],"[{""id"":""698ec03a130262000482f643"",""url"":""https://video.twimg.com/amplify_video/2022059434533695490/vid/avc1/1280x714/B5hcA9c-PsIIGKDT.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2022059434533695490/img/QGXuvxr-7fHqeMvt.jpg"",""caption"":null}]"
292,Seedance 2.0 Anthropomorphic Romance Story,"A prompt for Seedance 2.0 using cute pet images to generate a story about an overbearing president falling in love with a cleaning girl, featuring anthropomorphic standing poses.","Use cute pet images to unfold a story about a overbearing president falling in love with a cleaning girl, with anthropomorphic standing poses.",https://x.com/Fox1251104/status/2021949028481843527,2026-02-12T14:06:29.000Z,"{""name"":""Rayko_Zopia"",""link"":""https://x.com/Fox1251104""}",[],[],"[{""id"":""698ec03a130262000482f642"",""url"":""https://video.twimg.com/amplify_video/2021935174335049737/vid/avc1/1280x720/7pSlwcK93YoFHJKk.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021935174335049737/img/K1g6bbAiBqoLuEDU.jpg"",""caption"":null}]"
291,Multi-Scene Cinematic Battle Prompt (Sun Wukong vs. Homelander),"A detailed, multi-scene prompt designed to generate a cinematic battle sequence between Sun Wukong and Homelander using Seedance 2.0, specifying camera movements, atmosphere, action, and visual effects for each 4-second scene, accompanied by music cues.","Music Accompanying Scene 1: ""Sun Wukong stands on the roof of the city, brandishing his golden cudgel, his robe fluttering in the wind. The city lights illuminate the night, creating a cinematic and epic feel. The camera slowly zooms in on the image, 4 seconds."" Music Accompanying Scene 2: ""Homelander descends slowly from the sky, his eyes glowing with red laser light. Dark clouds churn, superhero movie style, slow motion, 4 seconds."" Music Accompanying Scene 3: ""Sun Wukong attacks Homelander at high speed, swinging his golden cudgel. The air shakes, action movie effect, motion blur effect, slow motion, 4 seconds."" Music Accompanying Scene 4: ""Homelander fires a red laser, colliding with the golden cudgel's energy. The sky explodes, the clouds tear apart, science fiction film style, intense light effects, 4 seconds."" Scene 5: ""The two float in the air, facing each other, energy ripples spreading. Epic closing scene, wide angle, cinematic composition, 4 seconds.""",https://x.com/chimiwaw/status/2022091833632076051,2026-02-12T23:33:56.000Z,"{""name"":""chimi チミワウ"",""link"":""https://x.com/chimiwaw""}",[],[],"[{""id"":""698ec03a130262000482f640"",""url"":""https://video.twimg.com/ext_tw_video/2022091790107717632/pu/vid/avc1/1280x720/808uQX8cXL4OtTeg.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2022091790107717632/pu/img/2i_Daf3rWSbwIbFx.jpg"",""caption"":null}]"
290,Spider-Man vs. Octopus Man Fight Scene Prompt,"A user demonstrates the quality of Seedance 2.0 by generating an exciting combat scene between Spider-Man and Octopus Man using only a single, simple prompt.",#Seedance 2.0 を使ってスパイダーマンとオクトパスマンのエキサイティングな戦闘シーンを作ってください。,https://x.com/nasan_0422/status/2021856286237995387,2026-02-12T07:57:57.000Z,"{""name"":""なぁさん｜AIと働くひとり社長"",""link"":""https://x.com/nasan_0422""}",[],[],"[{""id"":""698ec03a130262000482f63f"",""url"":""https://video.twimg.com/amplify_video/2021564674744229888/vid/avc1/1920x1080/Dq85EtaGLjC4W-qa.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021564674744229888/img/z9W908pUEqKYBwnc.jpg"",""caption"":null}]"
288,Modern Rural Aesthetics Healing Short Film Video Prompt,"A detailed, three-shot prompt for Seedance 2.0 to generate a healing, cinematic short film in the Modern Rural Aesthetics style. It specifies the style (Cinematic Commercial, 4K/8K, Extreme Macro, natural light, ASMR), the setting (a modern open kitchen with a garden view), the character (a focused creator in linen), and specific actions for three scenes: picking a tomato, precise cutting, and a quiet moment of eating.","【风格】
现代田园美学(Modern Rural Aesthetics)，电影级广告大片质感(Cinematic Commercial)，索尼A7S3/电影机拍摄，4K/8K超清，极致微距(Extreme Macro)，自然通透光感，治愈系ASMR，无古装剧感。

【场景】
一个打理得井井有条的现代农家开放式厨房，背景是郁郁葱葱的菜园，阳光明媚。

【角色】
现代田园博主(Modern Creator)，黑色长发随意用一根木簪挽起，身穿深蓝色的舒适棉麻套装(Modern Linen Outfit)，妆容清透，眼神专注宁静。

【分镜详解】
[00:00-00:05] 镜头1：清晨采摘(The Freshness)
画面：高清特写。清晨的阳光侧逆光打在植物上。
动作：博主的一双素手（手指修长干净）从藤蔓上摘下一个带着晶莹露水的鲜红番茄。
细节：焦点极锐，能看清番茄表面的绒毛和水珠滑落的轨迹。背景是虚化的高级绿。

[00:05-00:10] 镜头2：极致手作(The Craft)
画面：室内灶台，充满生活气息但一尘不染。
动作：博主正在切菜，动作熟练利落（非表演性质）。
细节：微距镜头捕捉刀刃切开食材的瞬间，汁水飞溅。接着切换到土灶膛里跳动的橙色火焰，光影温暖而真实。

[00:10-00:15] 镜头3：静谧时光(The Moment)
画面：全景/中景。
动作：一道精致的家常菜被端上院子里的原木长桌。博主安静地坐下，轻轻整理了一下耳边的碎发，夹起一口菜。
氛围：蒸汽在逆光中缓缓升腾，画面安静得仿佛能听到风声，展现出一种现代人向往的极致松弛感。",https://x.com/johnAGI168/status/2021818021354848258,2026-02-12T05:25:54.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698ec039130262000482f63c"",""url"":""https://video.twimg.com/amplify_video/2021817887371976704/vid/avc1/1280x720/v0x8cjAfDfQ8wRtx.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021817887371976704/img/4mYiIdzbujk8IyC2.jpg"",""caption"":null}]"
287,Demon Slayer Live-Action Blockbuster Video Prompt,"A detailed, three-shot prompt for Seedance 2.0 to generate a hyper-realistic, Hollywood-style live-action adaptation of Demon Slayer (Kimetsu no Yaiba). The prompt specifies the style (IMAX, 8K, Photorealistic, Dark Fantasy, Unreal Engine 5), the setting (misty forest), and three distinct action scenes focusing on realistic physics and effects: Hyper-realistic Fluid Simulation for Water Breathing, Real Plasma Arcs for Thunderclap and Flash, and a Physics Clash with massive particle explosion.","【风格】好莱坞真人特效大片(Hollywood Live-Action Blockbuster)，IMAX电影画质，8K超清，真实摄影(Photorealistic)，暗黑奇幻(Dark Fantasy)，虚幻引擎5写实渲染，无动漫感。
【时长】15秒
【场景】月光下真实的迷雾森林，地面是湿润的泥土和真实的落叶。

[00:00-00:05] 镜头1：真人演绎·水之呼吸(Realistic Water FX)。
【特写】一名亚洲少年剑客(真实演员脸部毛孔可见)，身穿绿黑格纹的粗布羽织(布料纹理清晰)。
动作：他在月光下双手握刀，压低重心。
特效：随着他呼吸，刀刃上并未出现卡通水流，而是凝聚出**高度写实的、透明且发光的加压高压水流(Hyper-realistic Fluid Simulation)**。水流像一条活龙一样缠绕着真实的刀身，水滴飞溅在镜头上，折射出月光。

[00:05-00:10] 镜头2：雷霆一闪·极致速度(Lightning Plasma)。
【中景/高速摄影】对面是一名染着金发的青年剑客(真实发丝飘动)，身穿黄色三角纹理的织物外套。
动作：他做出居合斩的起手式，脚下的泥土因为用力过猛而炸裂。
特效：空气中爆发出**真实的刺眼蓝白色电流(Real Plasma Arcs)**，而不是黄色卡通闪电。电流击穿了周围的真实树木，留下烧焦的痕迹。

[00:10-00:15] 镜头3：宿命对决·物理碰撞(Physics Clash)。
【慢动作/大爆炸】两人在画面中心极速对撞。
动作：实体水流巨剑与雷电光刃狠狠撞击在一起。
特效：没有漫画线条，只有**真实的物理粒子爆炸**。大量的水蒸气、泥浆、被震断的树枝和耀眼的电火花在空中四散飞溅。冲击波将两人脚下的积水震起一圈圈真实的涟漪。画面极具重量感和破坏力。",https://x.com/johnAGI168/status/2021786934536740871,2026-02-12T03:22:22.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698ec03961882a0004d5d379"",""url"":""https://video.twimg.com/amplify_video/2021786745377886208/vid/avc1/1280x720/7KSZNgxItRKWv10n.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021786745377886208/img/6PeZJlhgoRPhWpWm.jpg"",""caption"":null}]"
